SourceFile,SearchKey,ODSCode,OrganisationName,ServiceIndex,ServiceCode,ServiceName,OpeningTimeIndex,Weekday,OpeningTime,ClosingTime,OffsetOpeningTime,OffsetClosingTime,OpeningTimeType,AdditionalOpeningDate,IsOpen,FromAgeDays,ToAgeDays
page_000039.json,X125277,NMG77,Kirklees Integrated Msk & Pain Management Service,1,SRV0228,Musculo-skeletal services,2,Tuesday,08:30,17:00,510,1020,General,,true,,
page_000039.json,X125277,NMG77,Kirklees Integrated Msk & Pain Management Service,1,SRV0228,Musculo-skeletal services,3,Wednesday,08:30,17:00,510,1020,General,,true,,
page_000039.json,X125277,NMG77,Kirklees Integrated Msk & Pain Management Service,1,SRV0228,Musculo-skeletal services,4,Thursday,08:30,17:00,510,1020,General,,true,,
page_000039.json,X125277,NMG77,Kirklees Integrated Msk & Pain Management Service,1,SRV0228,Musculo-skeletal services,5,Friday,08:30,17:00,510,1020,General,,true,,
page_000039.json,X125278,NMG78,South Tyneside Msk Service,1,SRV0228,Musculo-skeletal services,1,Monday,08:00,17:30,480,1050,General,,true,,
page_000039.json,X125278,NMG78,South Tyneside Msk Service,1,SRV0228,Musculo-skeletal services,2,Tuesday,08:00,17:30,480,1050,General,,true,,
page_000039.json,X125278,NMG78,South Tyneside Msk Service,1,SRV0228,Musculo-skeletal services,3,Wednesday,08:00,17:30,480,1050,General,,true,,
page_000039.json,X125278,NMG78,South Tyneside Msk Service,1,SRV0228,Musculo-skeletal services,4,Thursday,08:00,17:30,480,1050,General,,true,,
page_000039.json,X125278,NMG78,South Tyneside Msk Service,1,SRV0228,Musculo-skeletal services,5,Friday,08:00,17:30,480,1050,General,,true,,
page_000040.json,X1268,RPA02,Medway Maritime Hospital,1,SRV0001,Accident and emergency services,1,Tuesday,00:00,23:59,0,1439,General,,true,6574,47481
page_000040.json,X1268,RPA02,Medway Maritime Hospital,1,SRV0001,Accident and emergency services,2,Friday,00:00,23:59,0,1439,General,,true,6574,47481
page_000040.json,X1268,RPA02,Medway Maritime Hospital,1,SRV0001,Accident and emergency services,3,Thursday,00:00,23:59,0,1439,General,,true,6574,47481
page_000040.json,X1268,RPA02,Medway Maritime Hospital,1,SRV0001,Accident and emergency services,4,Monday,00:00,23:59,0,1439,General,,true,6574,47481
page_000040.json,X1268,RPA02,Medway Maritime Hospital,1,SRV0001,Accident and emergency services,5,Sunday,00:00,23:59,0,1439,General,,true,6574,47481
page_000040.json,X1268,RPA02,Medway Maritime Hospital,1,SRV0001,Accident and emergency services,6,Wednesday,00:00,23:59,0,1439,General,,true,6574,47481
page_000040.json,X1268,RPA02,Medway Maritime Hospital,1,SRV0001,Accident and emergency services,7,Saturday,00:00,23:59,0,1439,General,,true,6574,47481
page_000040.json,X1270,RVWSX,Peterlee Community Hospital,1,SRV0178,Urgent care centre,1,Friday,08:00,20:00,480,1200,General,,true,365,47481
page_000040.json,X1270,RVWSX,Peterlee Community Hospital,1,SRV0178,Urgent care centre,2,Thursday,08:00,20:00,480,1200,General,,true,365,47481
page_000040.json,X1270,RVWSX,Peterlee Community Hospital,1,SRV0178,Urgent care centre,3,Wednesday,08:00,20:00,480,1200,General,,true,365,47481
page_000040.json,X1270,RVWSX,Peterlee Community Hospital,1,SRV0178,Urgent care centre,4,Tuesday,08:00,20:00,480,1200,General,,true,365,47481
page_000040.json,X1270,RVWSX,Peterlee Community Hospital,1,SRV0178,Urgent care centre,5,Monday,08:00,20:00,480,1200,General,,true,365,47481
page_000040.json,X1270,RVWSX,Peterlee Community Hospital,2,SRV0541,Urgent Treatment Centre,1,Sunday,08:00,23:59,480,1439,General,,true,0,47481
page_000040.json,X1270,RVWSX,Peterlee Community Hospital,2,SRV0541,Urgent Treatment Centre,2,Monday,20:00,23:59,1200,1439,General,,true,0,47481
page_000040.json,X1270,RVWSX,Peterlee Community Hospital,2,SRV0541,Urgent Treatment Centre,3,Tuesday,20:00,23:59,1200,1439,General,,true,0,47481
page_000040.json,X1270,RVWSX,Peterlee Community Hospital,2,SRV0541,Urgent Treatment Centre,4,Wednesday,20:00,23:59,1200,1439,General,,true,0,47481
page_000040.json,X1270,RVWSX,Peterlee Community Hospital,2,SRV0541,Urgent Treatment Centre,5,Thursday,20:00,23:59,1200,1439,General,,true,0,47481
page_000040.json,X1270,RVWSX,Peterlee Community Hospital,2,SRV0541,Urgent Treatment Centre,6,Friday,20:00,23:59,1200,1439,General,,true,0,47481
page_000040.json,X1270,RVWSX,Peterlee Community Hospital,2,SRV0541,Urgent Treatment Centre,7,Saturday,08:00,23:59,480,1439,General,,true,0,47481
page_000040.json,X1271,RWDLA,Pilgrim Hospital,1,SRV0001,Accident and emergency services,1,Thursday,00:00,23:59,0,1439,General,,true,0,47481
page_000040.json,X1271,RWDLA,Pilgrim Hospital,1,SRV0001,Accident and emergency services,2,Sunday,00:00,23:59,0,1439,General,,true,0,47481
page_000040.json,X1271,RWDLA,Pilgrim Hospital,1,SRV0001,Accident and emergency services,3,Wednesday,00:00,23:59,0,1439,General,,true,0,47481
page_000040.json,X1271,RWDLA,Pilgrim Hospital,1,SRV0001,Accident and emergency services,4,Saturday,00:00,23:59,0,1439,General,,true,0,47481
page_000040.json,X1271,RWDLA,Pilgrim Hospital,1,SRV0001,Accident and emergency services,5,Tuesday,00:00,23:59,0,1439,General,,true,0,47481
page_000040.json,X1271,RWDLA,Pilgrim Hospital,1,SRV0001,Accident and emergency services,6,Friday,00:00,23:59,0,1439,General,,true,0,47481
page_000040.json,X1271,RWDLA,Pilgrim Hospital,1,SRV0001,Accident and emergency services,7,Monday,00:00,23:59,0,1439,General,,true,0,47481
page_000040.json,X1271,RWDLA,Pilgrim Hospital,3,SRV0541,Urgent Treatment Centre,1,Sunday,00:00,23:59,0,1439,General,,true,0,47481
page_000040.json,X1271,RWDLA,Pilgrim Hospital,3,SRV0541,Urgent Treatment Centre,2,Wednesday,00:00,23:59,0,1439,General,,true,0,47481
page_000040.json,X1271,RWDLA,Pilgrim Hospital,3,SRV0541,Urgent Treatment Centre,3,Saturday,00:00,23:59,0,1439,General,,true,0,47481
page_000040.json,X1271,RWDLA,Pilgrim Hospital,3,SRV0541,Urgent Treatment Centre,4,Monday,00:00,23:59,0,1439,General,,true,0,47481
page_000040.json,X1271,RWDLA,Pilgrim Hospital,3,SRV0541,Urgent Treatment Centre,5,Tuesday,00:00,23:59,0,1439,General,,true,0,47481
page_000040.json,X1271,RWDLA,Pilgrim Hospital,3,SRV0541,Urgent Treatment Centre,6,Friday,00:00,23:59,0,1439,General,,true,0,47481
page_000040.json,X1271,RWDLA,Pilgrim Hospital,3,SRV0541,Urgent Treatment Centre,7,Thursday,00:00,23:59,0,1439,General,,true,0,47481
page_000041.json,X1293,RR7EN,Queen Elizabeth Hospital,1,SRV0001,Accident and emergency services,1,Sunday,00:00,23:59,0,1439,General,,true,5844,47481
page_000041.json,X1293,RR7EN,Queen Elizabeth Hospital,1,SRV0001,Accident and emergency services,2,Tuesday,00:00,23:59,0,1439,General,,true,0,5843
page_000041.json,X1293,RR7EN,Queen Elizabeth Hospital,1,SRV0001,Accident and emergency services,3,Thursday,00:00,23:59,0,1439,General,,true,0,5843
page_000041.json,X1293,RR7EN,Queen Elizabeth Hospital,1,SRV0001,Accident and emergency services,4,Saturday,00:00,23:59,0,1439,General,,true,5844,47481
page_000041.json,X1293,RR7EN,Queen Elizabeth Hospital,1,SRV0001,Accident and emergency services,5,Wednesday,00:00,23:59,0,1439,General,,true,5844,47481
page_000041.json,X1293,RR7EN,Queen Elizabeth Hospital,1,SRV0001,Accident and emergency services,6,Friday,00:00,23:59,0,1439,General,,true,5844,47481
page_000041.json,X1293,RR7EN,Queen Elizabeth Hospital,1,SRV0001,Accident and emergency services,7,Monday,00:00,23:59,0,1439,General,,true,5844,47481
page_000041.json,X1293,RR7EN,Queen Elizabeth Hospital,1,SRV0001,Accident and emergency services,8,Friday,00:00,23:59,0,1439,General,,true,0,5843
page_000041.json,X1293,RR7EN,Queen Elizabeth Hospital,1,SRV0001,Accident and emergency services,9,Saturday,00:00,23:59,0,1439,General,,true,0,5843
page_000041.json,X1293,RR7EN,Queen Elizabeth Hospital,1,SRV0001,Accident and emergency services,10,Thursday,00:00,23:59,0,1439,General,,true,5844,47481
page_000041.json,X1293,RR7EN,Queen Elizabeth Hospital,1,SRV0001,Accident and emergency services,11,Wednesday,00:00,23:59,0,1439,General,,true,0,5843
page_000041.json,X1293,RR7EN,Queen Elizabeth Hospital,1,SRV0001,Accident and emergency services,12,Tuesday,00:00,23:59,0,1439,General,,true,5844,47481
page_000041.json,X1293,RR7EN,Queen Elizabeth Hospital,1,SRV0001,Accident and emergency services,13,Monday,00:00,23:59,0,1439,General,,true,0,5843
page_000041.json,X1293,RR7EN,Queen Elizabeth Hospital,1,SRV0001,Accident and emergency services,14,Sunday,00:00,23:59,0,1439,General,,true,0,5843
page_000041.json,X129789,R1LT3,Rectory Lane Community Clinic,1,SRV0228,Musculo-skeletal services,1,Monday,07:30,17:30,450,1050,General,,true,,
page_000041.json,X129789,R1LT3,Rectory Lane Community Clinic,1,SRV0228,Musculo-skeletal services,2,Tuesday,07:30,17:30,450,1050,General,,true,,
page_000041.json,X129789,R1LT3,Rectory Lane Community Clinic,1,SRV0228,Musculo-skeletal services,3,Wednesday,07:30,17:30,450,1050,General,,true,,
page_000041.json,X129789,R1LT3,Rectory Lane Community Clinic,1,SRV0228,Musculo-skeletal services,4,Thursday,07:30,17:30,450,1050,General,,true,,
page_000041.json,X129789,R1LT3,Rectory Lane Community Clinic,1,SRV0228,Musculo-skeletal services,5,Friday,07:30,17:30,450,1050,General,,true,,
page_000041.json,X129790,R1LT4,Waltham Abbey Clinic,1,SRV0228,Musculo-skeletal services,1,Monday,07:30,17:30,450,1050,General,,true,,
page_000041.json,X129790,R1LT4,Waltham Abbey Clinic,1,SRV0228,Musculo-skeletal services,2,Tuesday,07:30,17:30,450,1050,General,,true,,
page_000041.json,X129790,R1LT4,Waltham Abbey Clinic,1,SRV0228,Musculo-skeletal services,3,Wednesday,07:30,17:30,450,1050,General,,true,,
page_000041.json,X129790,R1LT4,Waltham Abbey Clinic,1,SRV0228,Musculo-skeletal services,4,Thursday,07:30,17:30,450,1050,General,,true,,
page_000041.json,X129790,R1LT4,Waltham Abbey Clinic,1,SRV0228,Musculo-skeletal services,5,Friday,07:30,17:30,450,1050,General,,true,,
page_000041.json,X129791,R1LT5,Addison House Community Clinic,1,SRV0228,Musculo-skeletal services,1,Monday,07:30,17:30,450,1050,General,,true,,
page_000041.json,X129791,R1LT5,Addison House Community Clinic,1,SRV0228,Musculo-skeletal services,2,Tuesday,07:30,17:30,450,1050,General,,true,,
page_000041.json,X129791,R1LT5,Addison House Community Clinic,1,SRV0228,Musculo-skeletal services,3,Wednesday,07:30,17:30,450,1050,General,,true,,
page_000041.json,X129791,R1LT5,Addison House Community Clinic,1,SRV0228,Musculo-skeletal services,4,Thursday,07:30,17:30,450,1050,General,,true,,
page_000041.json,X129791,R1LT5,Addison House Community Clinic,1,SRV0228,Musculo-skeletal services,5,Friday,07:30,17:30,450,1050,General,,true,,
page_000041.json,X13,RDEE4,Colchester Hospital,1,SRV0001,Accident and emergency services,1,Monday,00:00,23:59,0,1439,General,,true,0,47481
page_000041.json,X13,RDEE4,Colchester Hospital,1,SRV0001,Accident and emergency services,2,Thursday,00:00,23:59,0,1439,General,,true,0,47481
page_000041.json,X13,RDEE4,Colchester Hospital,1,SRV0001,Accident and emergency services,3,Tuesday,00:00,23:59,0,1439,General,,true,0,47481
page_000041.json,X13,RDEE4,Colchester Hospital,1,SRV0001,Accident and emergency services,4,Friday,00:00,23:59,0,1439,General,,true,0,47481
page_000041.json,X13,RDEE4,Colchester Hospital,1,SRV0001,Accident and emergency services,5,Sunday,00:00,23:59,0,1439,General,,true,0,47481
page_000041.json,X13,RDEE4,Colchester Hospital,1,SRV0001,Accident and emergency services,6,Wednesday,00:00,23:59,0,1439,General,,true,0,47481
page_000041.json,X13,RDEE4,Colchester Hospital,1,SRV0001,Accident and emergency services,7,Saturday,00:00,23:59,0,1439,General,,true,0,47481
page_000042.json,X130979,NQT5F,Skelmersdale Walk In Centre,1,SRV0178,Urgent care centre,1,Monday,08:00,20:00,480,1200,General,,true,0,47481
page_000042.json,X130979,NQT5F,Skelmersdale Walk In Centre,1,SRV0178,Urgent care centre,2,Thursday,08:00,20:00,480,1200,General,,true,0,47481
page_000042.json,X130979,NQT5F,Skelmersdale Walk In Centre,1,SRV0178,Urgent care centre,3,Sunday,08:00,20:00,480,1200,General,,true,0,47481
page_000042.json,X130979,NQT5F,Skelmersdale Walk In Centre,1,SRV0178,Urgent care centre,4,Tuesday,08:00,20:00,480,1200,General,,true,0,47481
page_000042.json,X130979,NQT5F,Skelmersdale Walk In Centre,1,SRV0178,Urgent care centre,5,Friday,08:00,20:00,480,1200,General,,true,0,47481
page_000042.json,X130979,NQT5F,Skelmersdale Walk In Centre,1,SRV0178,Urgent care centre,6,Wednesday,08:00,20:00,480,1200,General,,true,0,47481
page_000042.json,X130979,NQT5F,Skelmersdale Walk In Centre,1,SRV0178,Urgent care centre,7,Saturday,08:00,20:00,480,1200,General,,true,0,47481
page_000042.json,X130980,NQT5G,West Lancashire Adult Community Health Services,1,SRV0541,Urgent Treatment Centre,1,Sunday,08:00,20:00,480,1200,General,,true,0,47481
page_000042.json,X130980,NQT5G,West Lancashire Adult Community Health Services,1,SRV0541,Urgent Treatment Centre,2,Monday,08:00,20:00,480,1200,General,,true,0,47481
page_000042.json,X130980,NQT5G,West Lancashire Adult Community Health Services,1,SRV0541,Urgent Treatment Centre,3,Tuesday,08:00,20:00,480,1200,General,,true,0,47481
page_000042.json,X130980,NQT5G,West Lancashire Adult Community Health Services,1,SRV0541,Urgent Treatment Centre,4,Wednesday,08:00,20:00,480,1200,General,,true,0,47481
page_000042.json,X130980,NQT5G,West Lancashire Adult Community Health Services,1,SRV0541,Urgent Treatment Centre,5,Thursday,08:00,20:00,480,1200,General,,true,0,47481
page_000042.json,X130980,NQT5G,West Lancashire Adult Community Health Services,1,SRV0541,Urgent Treatment Centre,6,Friday,08:00,20:00,480,1200,General,,true,0,47481
page_000042.json,X130980,NQT5G,West Lancashire Adult Community Health Services,1,SRV0541,Urgent Treatment Centre,7,Saturday,08:00,20:00,480,1200,General,,true,0,47481
page_000042.json,X1311,RHM01,Southampton General Hospital,1,SRV0001,Accident and emergency services,1,Saturday,00:00,23:59,0,1439,General,,true,0,47481
page_000042.json,X1311,RHM01,Southampton General Hospital,1,SRV0001,Accident and emergency services,2,Friday,00:00,23:59,0,1439,General,,true,0,47481
page_000042.json,X1311,RHM01,Southampton General Hospital,1,SRV0001,Accident and emergency services,3,Thursday,00:00,23:59,0,1439,General,,true,0,47481
page_000042.json,X1311,RHM01,Southampton General Hospital,1,SRV0001,Accident and emergency services,4,Wednesday,00:00,23:59,0,1439,General,,true,0,47481
page_000042.json,X1311,RHM01,Southampton General Hospital,1,SRV0001,Accident and emergency services,5,Tuesday,00:00,23:59,0,1439,General,,true,0,47481
page_000042.json,X1311,RHM01,Southampton General Hospital,1,SRV0001,Accident and emergency services,6,Monday,00:00,23:59,0,1439,General,,true,0,47481
page_000042.json,X1311,RHM01,Southampton General Hospital,1,SRV0001,Accident and emergency services,7,Sunday,00:00,23:59,0,1439,General,,true,0,47481
page_000042.json,X1314,RXN01,Chorley and South Ribble Hospital,1,SRV0001,Accident and emergency services,1,Sunday,08:00,20:00,480,1200,General,,true,6574,47481
page_000042.json,X1314,RXN01,Chorley and South Ribble Hospital,1,SRV0001,Accident and emergency services,2,Monday,08:00,20:00,480,1200,General,,true,6574,47481
page_000042.json,X1314,RXN01,Chorley and South Ribble Hospital,1,SRV0001,Accident and emergency services,3,Tuesday,08:00,20:00,480,1200,General,,true,6574,47481
page_000042.json,X1314,RXN01,Chorley and South Ribble Hospital,1,SRV0001,Accident and emergency services,4,Wednesday,08:00,20:00,480,1200,General,,true,6574,47481
page_000042.json,X1314,RXN01,Chorley and South Ribble Hospital,1,SRV0001,Accident and emergency services,5,Thursday,08:00,20:00,480,1200,General,,true,6574,47481
page_000042.json,X1314,RXN01,Chorley and South Ribble Hospital,1,SRV0001,Accident and emergency services,6,Friday,08:00,20:00,480,1200,General,,true,6574,47481
page_000042.json,X1314,RXN01,Chorley and South Ribble Hospital,1,SRV0001,Accident and emergency services,7,Saturday,08:00,20:00,480,1200,General,,true,6574,47481
page_000042.json,X1314,RXN01,Chorley and South Ribble Hospital,3,SRV0541,Urgent Treatment Centre,1,Saturday,00:00,23:59,0,1439,General,,true,0,47481
page_000042.json,X1314,RXN01,Chorley and South Ribble Hospital,3,SRV0541,Urgent Treatment Centre,2,Friday,00:00,23:59,0,1439,General,,true,0,47481
page_000042.json,X1314,RXN01,Chorley and South Ribble Hospital,3,SRV0541,Urgent Treatment Centre,3,Thursday,00:00,23:59,0,1439,General,,true,0,47481
page_000042.json,X1314,RXN01,Chorley and South Ribble Hospital,3,SRV0541,Urgent Treatment Centre,4,Wednesday,00:00,23:59,0,1439,General,,true,0,47481
page_000042.json,X1314,RXN01,Chorley and South Ribble Hospital,3,SRV0541,Urgent Treatment Centre,5,Tuesday,00:00,23:59,0,1439,General,,true,0,47481
page_000042.json,X1314,RXN01,Chorley and South Ribble Hospital,3,SRV0541,Urgent Treatment Centre,6,Monday,00:00,23:59,0,1439,General,,true,0,47481
page_000042.json,X1314,RXN01,Chorley and South Ribble Hospital,3,SRV0541,Urgent Treatment Centre,7,Sunday,00:00,23:59,0,1439,General,,true,0,47481
page_000042.json,X131614,RYFFC,Tiverton Urgent Treatment Centre,1,SRV0541,Urgent Treatment Centre,1,Saturday,08:00,20:00,480,1200,General,,true,730,47481
page_000042.json,X131614,RYFFC,Tiverton Urgent Treatment Centre,1,SRV0541,Urgent Treatment Centre,2,Friday,08:00,20:00,480,1200,General,,true,730,47481
page_000042.json,X131614,RYFFC,Tiverton Urgent Treatment Centre,1,SRV0541,Urgent Treatment Centre,3,Thursday,08:00,20:00,480,1200,General,,true,730,47481
page_000042.json,X131614,RYFFC,Tiverton Urgent Treatment Centre,1,SRV0541,Urgent Treatment Centre,4,Wednesday,08:00,20:00,480,1200,General,,true,730,47481
page_000042.json,X131614,RYFFC,Tiverton Urgent Treatment Centre,1,SRV0541,Urgent Treatment Centre,5,Sunday,08:00,20:00,480,1200,General,,true,730,47481
page_000042.json,X131614,RYFFC,Tiverton Urgent Treatment Centre,1,SRV0541,Urgent Treatment Centre,6,Monday,08:00,20:00,480,1200,General,,true,730,47481
page_000042.json,X131614,RYFFC,Tiverton Urgent Treatment Centre,1,SRV0541,Urgent Treatment Centre,7,Tuesday,08:00,20:00,480,1200,General,,true,730,47481
page_000043.json,X1320,RWP50,Worcestershire Royal Hospital,1,SRV0001,Accident and emergency services,1,Monday,00:00,23:59,0,1439,General,,true,0,47481
page_000043.json,X1320,RWP50,Worcestershire Royal Hospital,1,SRV0001,Accident and emergency services,2,Sunday,00:00,23:59,0,1439,General,,true,0,47481
page_000043.json,X1320,RWP50,Worcestershire Royal Hospital,1,SRV0001,Accident and emergency services,3,Saturday,00:00,23:59,0,1439,General,,true,0,47481
page_000043.json,X1320,RWP50,Worcestershire Royal Hospital,1,SRV0001,Accident and emergency services,4,Friday,00:00,23:59,0,1439,General,,true,0,47481
page_000043.json,X1320,RWP50,Worcestershire Royal Hospital,1,SRV0001,Accident and emergency services,5,Thursday,00:00,23:59,0,1439,General,,true,0,47481
page_000043.json,X1320,RWP50,Worcestershire Royal Hospital,1,SRV0001,Accident and emergency services,6,Wednesday,00:00,23:59,0,1439,General,,true,0,47481
page_000043.json,X1320,RWP50,Worcestershire Royal Hospital,1,SRV0001,Accident and emergency services,7,Tuesday,00:00,23:59,0,1439,General,,true,0,47481
page_000043.json,X1322,RHU03,Queen Alexandra Hospital,1,SRV0001,Accident and emergency services,1,Saturday,00:00,23:59,0,1439,General,,true,0,47481
page_000043.json,X1322,RHU03,Queen Alexandra Hospital,1,SRV0001,Accident and emergency services,2,Monday,00:00,23:59,0,1439,General,,true,0,47481
page_000043.json,X1322,RHU03,Queen Alexandra Hospital,1,SRV0001,Accident and emergency services,3,Thursday,00:00,23:59,0,1439,General,,true,0,47481
page_000043.json,X1322,RHU03,Queen Alexandra Hospital,1,SRV0001,Accident and emergency services,4,Sunday,00:00,23:59,0,1439,General,,true,0,47481
page_000043.json,X1322,RHU03,Queen Alexandra Hospital,1,SRV0001,Accident and emergency services,5,Wednesday,00:00,23:59,0,1439,General,,true,0,47481
page_000043.json,X1322,RHU03,Queen Alexandra Hospital,1,SRV0001,Accident and emergency services,6,Tuesday,00:00,23:59,0,1439,General,,true,0,47481
page_000043.json,X1322,RHU03,Queen Alexandra Hospital,1,SRV0001,Accident and emergency services,7,Friday,00:00,23:59,0,1439,General,,true,0,47481
page_000043.json,X132585,NNFA7,Goole & District Hospital,2,SRV0541,Urgent Treatment Centre,1,Monday,07:00,20:00,420,1200,General,,true,0,47481
page_000043.json,X132585,NNFA7,Goole & District Hospital,2,SRV0541,Urgent Treatment Centre,2,Thursday,07:00,20:00,420,1200,General,,true,0,47481
page_000043.json,X132585,NNFA7,Goole & District Hospital,2,SRV0541,Urgent Treatment Centre,3,Tuesday,07:00,20:00,420,1200,General,,true,0,47481
page_000043.json,X132585,NNFA7,Goole & District Hospital,2,SRV0541,Urgent Treatment Centre,4,Sunday,07:00,20:00,420,1200,General,,true,0,47481
page_000043.json,X132585,NNFA7,Goole & District Hospital,2,SRV0541,Urgent Treatment Centre,5,Wednesday,07:00,20:00,420,1200,General,,true,0,47481
page_000043.json,X132585,NNFA7,Goole & District Hospital,2,SRV0541,Urgent Treatment Centre,6,Saturday,07:00,20:00,420,1200,General,,true,0,47481
page_000043.json,X132585,NNFA7,Goole & District Hospital,2,SRV0541,Urgent Treatment Centre,7,Friday,07:00,20:00,420,1200,General,,true,0,47481
page_000043.json,X133004,RK906,Cumberland Centre,1,SRV0541,Urgent Treatment Centre,1,Tuesday,08:00,20:00,480,1200,General,,true,365,47481
page_000043.json,X133004,RK906,Cumberland Centre,1,SRV0541,Urgent Treatment Centre,2,Saturday,08:00,20:00,480,1200,General,,true,365,47481
page_000043.json,X133004,RK906,Cumberland Centre,1,SRV0541,Urgent Treatment Centre,3,Monday,08:00,20:00,480,1200,General,,true,365,47481
page_000043.json,X133004,RK906,Cumberland Centre,1,SRV0541,Urgent Treatment Centre,4,Thursday,08:00,20:00,480,1200,General,,true,365,47481
page_000043.json,X133004,RK906,Cumberland Centre,1,SRV0541,Urgent Treatment Centre,5,Sunday,08:00,20:00,480,1200,General,,true,365,47481
page_000043.json,X133004,RK906,Cumberland Centre,1,SRV0541,Urgent Treatment Centre,6,Wednesday,08:00,20:00,480,1200,General,,true,365,47481
page_000043.json,X133004,RK906,Cumberland Centre,1,SRV0541,Urgent Treatment Centre,7,Friday,08:00,20:00,480,1200,General,,true,365,47481
page_000044.json,X1334,RJ701,St George's Hospital,1,SRV0001,Accident and emergency services,1,Saturday,00:00,23:59,0,1439,General,,true,0,47481
page_000044.json,X1334,RJ701,St George's Hospital,1,SRV0001,Accident and emergency services,2,Friday,00:00,23:59,0,1439,General,,true,0,47481
page_000044.json,X1334,RJ701,St George's Hospital,1,SRV0001,Accident and emergency services,3,Thursday,00:00,23:59,0,1439,General,,true,0,47481
page_000044.json,X1334,RJ701,St George's Hospital,1,SRV0001,Accident and emergency services,4,Wednesday,00:00,23:59,0,1439,General,,true,0,47481
page_000044.json,X1334,RJ701,St George's Hospital,1,SRV0001,Accident and emergency services,5,Tuesday,00:00,23:59,0,1439,General,,true,0,47481
page_000044.json,X1334,RJ701,St George's Hospital,1,SRV0001,Accident and emergency services,6,Monday,00:00,23:59,0,1439,General,,true,0,47481
page_000044.json,X1334,RJ701,St George's Hospital,1,SRV0001,Accident and emergency services,7,Sunday,00:00,23:59,0,1439,General,,true,0,47481
page_000044.json,X1335,RJ224,University Hospital Lewisham,1,SRV0001,Accident and emergency services,1,Tuesday,00:00,23:59,0,1439,General,,true,0,47481
page_000044.json,X1335,RJ224,University Hospital Lewisham,1,SRV0001,Accident and emergency services,2,Monday,00:00,23:59,0,1439,General,,true,0,47481
page_000044.json,X1335,RJ224,University Hospital Lewisham,1,SRV0001,Accident and emergency services,3,Wednesday,00:00,23:59,0,1439,General,,true,0,47481
page_000044.json,X1335,RJ224,University Hospital Lewisham,1,SRV0001,Accident and emergency services,4,Thursday,00:00,23:59,0,1439,General,,true,0,47481
page_000044.json,X1335,RJ224,University Hospital Lewisham,1,SRV0001,Accident and emergency services,5,Friday,00:00,23:59,0,1439,General,,true,0,47481
page_000044.json,X1335,RJ224,University Hospital Lewisham,1,SRV0001,Accident and emergency services,6,Saturday,00:00,23:59,0,1439,General,,true,0,47481
page_000044.json,X1335,RJ224,University Hospital Lewisham,1,SRV0001,Accident and emergency services,7,Sunday,00:00,23:59,0,1439,General,,true,0,47481
page_000044.json,X1338,RJE01,Royal Stoke University Hospital,1,SRV0001,Accident and emergency services,1,Sunday,00:00,23:59,0,1439,General,,true,0,47481
page_000044.json,X1338,RJE01,Royal Stoke University Hospital,1,SRV0001,Accident and emergency services,2,Monday,00:00,23:59,0,1439,General,,true,0,47481
page_000044.json,X1338,RJE01,Royal Stoke University Hospital,1,SRV0001,Accident and emergency services,3,Wednesday,00:00,23:59,0,1439,General,,true,0,47481
page_000044.json,X1338,RJE01,Royal Stoke University Hospital,1,SRV0001,Accident and emergency services,4,Thursday,00:00,23:59,0,1439,General,,true,0,47481
page_000044.json,X1338,RJE01,Royal Stoke University Hospital,1,SRV0001,Accident and emergency services,5,Friday,00:00,23:59,0,1439,General,,true,0,47481
page_000044.json,X1338,RJE01,Royal Stoke University Hospital,1,SRV0001,Accident and emergency services,6,Saturday,00:00,23:59,0,1439,General,,true,0,47481
page_000044.json,X1338,RJE01,Royal Stoke University Hospital,1,SRV0001,Accident and emergency services,7,Tuesday,00:00,23:59,0,1439,General,,true,0,47481
page_000044.json,X134,RCUEF,Sheffield Children's Hospital,1,SRV0001,Accident and emergency services,1,Sunday,00:00,23:59,0,1439,General,,true,0,5843
page_000044.json,X134,RCUEF,Sheffield Children's Hospital,1,SRV0001,Accident and emergency services,2,Monday,00:00,23:59,0,1439,General,,true,0,5843
page_000044.json,X134,RCUEF,Sheffield Children's Hospital,1,SRV0001,Accident and emergency services,3,Tuesday,00:00,23:59,0,1439,General,,true,0,5843
page_000044.json,X134,RCUEF,Sheffield Children's Hospital,1,SRV0001,Accident and emergency services,4,Wednesday,00:00,23:59,0,1439,General,,true,0,5843
page_000044.json,X134,RCUEF,Sheffield Children's Hospital,1,SRV0001,Accident and emergency services,5,Thursday,00:00,23:59,0,1439,General,,true,0,5843
page_000044.json,X134,RCUEF,Sheffield Children's Hospital,1,SRV0001,Accident and emergency services,6,Friday,00:00,23:59,0,1439,General,,true,0,5843
page_000044.json,X134,RCUEF,Sheffield Children's Hospital,1,SRV0001,Accident and emergency services,7,Saturday,00:00,23:59,0,1439,General,,true,0,5843
page_000044.json,X134557,R0A02,Manchester Royal Infirmary,1,SRV0001,Accident and emergency services,1,Sunday,00:00,23:59,0,1439,General,,true,5844,47481
page_000044.json,X134557,R0A02,Manchester Royal Infirmary,1,SRV0001,Accident and emergency services,2,Monday,00:00,23:59,0,1439,General,,true,5844,47481
page_000044.json,X134557,R0A02,Manchester Royal Infirmary,1,SRV0001,Accident and emergency services,3,Sunday,00:00,23:59,0,1439,General,,true,0,5843
page_000044.json,X134557,R0A02,Manchester Royal Infirmary,1,SRV0001,Accident and emergency services,4,Monday,00:00,23:59,0,1439,General,,true,0,5843
